index,return
195,0.005368393100070756
196,-0.019532491685154474
197,-0.0036816764744862507
198,-0.022781177448872203
199,0.005655178335007394
200,0.010173460065508788
201,-0.009367052394097075
202,0.02244425147003004
203,0.029176153082939082
204,0.0022861940751714993
205,0.00933887309856174
206,0.01650456544593637
207,0.005211987437783394
208,-0.004963668094346896
209,-0.002289319781683785
210,-0.02719539201521426
211,0.003516127321134155
212,0.007113828227401475
213,0.0077303381914166636
214,-0.010617621294656043
215,0.018222889159395628
216,0.018987996612377156
217,-0.01772726805367708
218,0.01917790297882349
219,0.0010544038596467242
220,0.03318375145856667
221,0.006041796374123054
222,-0.009371404917193349
223,-0.013026406146692149
224,0.006248271010913964
225,0.016624857269696536
226,-0.01133969401903312
227,0.02763505610880146
228,-0.006245974409303967
229,0.018539618569275884
230,0.009492802446221749
231,0.008174083673497368
232,-0.006467834694930508
233,0.00621408459291084
234,0.0104526590667815
235,-0.004746154881147047
236,-0.003975988947787057
237,0.028840252092934282
238,-0.019094801216113177
239,0.012496466201986856
240,-0.009867520329678858
241,0.023117237856281614
242,-0.008238838227453082
243,0.003253739621073226
244,-0.002879002761372873
245,-0.034514311586939184
246,-0.008731292554634229
247,0.03305405491101121
248,-0.002838399712395523
249,-0.010969912351752042
250,-0.029231907451181316
251,-0.012274164079278949
252,0.004625682420096089
253,0.001392907664495402
254,-0.007529138569812965
255,-0.0024335493078984083
256,0.01113729797783769
257,-0.007303702538700385
258,0.031581906883130006
259,-0.006184988145619297
260,-0.002674337201280852
261,-0.0005331307788239981
262,-0.010947297646712428
263,0.017270095198727242
264,-0.014591236256363938
265,0.022273942901476884
266,0.005006621380736709
267,0.006379161219101093
268,-0.010625716759542603
269,0.017884461049143097
270,-0.0011286072573913897
271,-0.0020366947069027086
272,-0.003406421565783857
273,0.009842879674525351
274,-0.0013150719907327746
275,-0.017952577304129913
276,0.0009226308189018706
277,-0.034027565868967824
278,0.013304667775564605
279,-0.007644102787455198
280,0.01515252587310223
281,-0.027564989968205333
282,0.0010252873197893475
283,0.019732551740775595
284,-0.008787937639109011
285,0.0013485721944370699
286,-0.005163488244913861
287,-0.0068014853669778885
288,0.0007546335906445378
289,0.0030552624451454236
290,-0.0001483750174838816
291,-0.002953223087956869
292,-0.02140307328401725
293,-0.0017008443374628701
294,-0.007575779776564984
295,0.01905823929260131
296,0.0018000829718114453
297,-0.01630617182667271
298,0.03048440810032438
299,0.02631002812771377
300,0.003984455117921115
301,0.014733379457748441
302,-0.014067714755305771
303,-0.012794844712454512
304,0.011646969265241891
305,-0.0024950837182557972
306,0.012855963915736401
307,0.006686438857143262
308,0.03535941627791206
309,0.005978099806657866
310,0.029231819528148684
311,0.011826657829109521
312,-0.011542459696625595
313,-0.012552412596680496
314,0.0034772564863079225
315,-0.014891549927326997
316,0.00045047978556400636
317,0.011936336682324411
318,-0.0033859541345132582
319,-0.0011854082706971303
320,0.023711323983857335
321,0.030418037419387645
322,0.013489121097163936
323,0.021701461736082894
324,-0.0238831038502052
325,0.0022368053080401573
326,0.015160070217648647
327,0.016763286445133474
328,0.011650437886014497
329,0.006487380109368113
330,-0.001841666343530446
331,-0.011354974853776012
332,0.012592014040320176
333,-0.00829016079653877
334,-0.007741338216005977
335,0.002531358706973519
336,0.015976021069344704
337,0.016729685921750725
338,-0.008371008803495616
339,0.0034286055539745064
340,0.03732010070595848
341,0.021466848932264027
342,0.010558654544302604
343,-0.011892486112101253
344,-0.00025826717787558184
345,-0.0023657837692360184
346,0.005641794569902547
347,-0.005341234770601222
348,-0.0018713099429626956
349,0.02409169636100117
350,-0.008809063219110347
351,0.015519956233713605
352,0.011184042403314942
353,0.011798783892254194
354,-0.03251034632493788
355,-0.005324481286170135
356,0.0002671820300192973
357,0.025020921825975595
358,0.0017437781503633065
359,-0.011598822107290019
360,-0.035026585270886756
361,-0.018122576679306612
362,-0.005446448904790624
363,-0.0027385280427716374
364,-0.0006693688672182452
365,-0.02182906545833241
366,0.008740506958495153
367,0.0004851334904043547
368,0.0021622254666959773
369,-0.0002618914386431914
370,-0.017310994451799178
371,0.020173976371338442
372,0.015722030308310098
373,-0.028815674036919647
374,-0.017288929441315326
375,-0.0022371033550872
376,0.027978347487680244
377,-0.016549338046345285
378,0.03016346093998834
379,-0.015305563531013533
380,0.022207980411792505
381,-0.026421469890896776
382,-0.009107482590789417
383,-0.018557081945139275
384,0.006349322021684811
385,0.018610424637998557
386,-0.006848447877934483
387,-0.009033908236186439
388,-0.010012932541763386
389,-0.011305545876880374
390,-0.008653458093988542
391,-0.01257387839120161
392,-0.007107495121252638
393,0.004227407956551854
394,-0.018157580707663823
395,-0.0001564465803824966
396,-0.019790321693376578
397,0.024776570593661562
398,0.02460941767500846
399,-0.013312139013020308
400,0.02308705604435013
401,-0.007105332291811428
402,0.009759223704301823
403,7.595727492382132e-05
404,-0.00949801775814696
405,0.019130274440606776
406,0.0052666904754177235
407,0.008067952828464842
408,-0.016565535375544505
409,-0.029624438225152372
410,0.02427084035161764
411,0.013521231686736135
412,0.011298728270764391
413,0.000394004241009549
414,0.00542472295951657
415,-0.008055480288073458
416,-0.050275264147049414
417,-0.0009205120943377443
418,-0.0011062756109447847
419,0.016487062059956425
420,0.0031079660564232725
421,-0.018845837595407255
422,-0.013346052051486423
423,0.0005767321726062313
424,0.020648783183870867
425,-0.02100332917536052
426,-0.020705965676117044
427,0.027075638665245094
428,0.02319256532550118
429,-0.008107553699545855
430,-0.017911932312038137
431,-0.004819224890398099
432,0.00205525600935208
433,-0.01079779238197609
434,0.027279594557056308
435,-0.0017537189626578575
436,-0.006647809325652232
437,0.007768699020208603
438,0.02314537736588007
439,0.0060313071279691766
440,0.006862463277455433
441,0.0010208720938875704
442,0.009877332839451691
443,0.0009784097982141748
444,0.02942042877935558
445,-0.001447710574300265
446,-0.010159776701529233
447,0.01472334580980239
448,-0.010061716242550256
449,0.020600814932981715
450,-0.017903925005595234
451,-0.017746895707157817
452,0.0019006774585339503
453,0.008738759729378431
454,0.02334215357482705
455,-0.009553289210126326
456,0.02055461666705427
457,-0.0061634832883668
458,0.015141447185486268
459,-0.006665862726643046
460,0.012990444056031558
461,-0.014631710572447942
462,-0.005480262156612792
463,-0.010534602564676199
464,0.009653696926126276
465,-0.001020626460323748
466,-0.029324705678097085
467,-0.01970754943619768
468,-0.0014446424189322737
469,-0.009607644794664805
470,-0.006365605506914895
471,0.024772638050845064
472,0.0029711406221091252
473,0.011626584954494534
474,-0.0129504245529658
475,-0.0012315585082850466
476,-0.0037140857510407077
477,0.009202306698670615
478,-0.009705208456565195
479,0.0030118711260502806
480,0.03001202988950591
481,0.020408031840492002
482,0.0016329781921267106
483,0.009191424003974769
484,0.0006104400897806173
485,-0.012887255369652295
486,-0.014034724229103013
487,0.01794780772489224
488,0.008987664080713165
489,0.0068749868556692295
490,-0.01043991157236035
491,0.013067841819481396
492,0.0025696070430050177
493,-0.005530360920070643
494,0.000988027610299369
495,0.017559254287494053
496,0.015725602271045913
497,0.005149584784959194
498,-0.026781427398352986
499,-0.007803081243999865
500,0.005038962275009995
501,-0.0027633755156590833
502,0.0012377092734137118
503,0.012039046177331869
504,0.00017160441907115853
505,0.017443876155319282
506,0.006720848441456928
507,-0.004344495584664765
508,0.014035300500812253
509,-0.013441258584031557
510,-0.007135710197664014
511,-0.0008922366839703155
512,0.005466834470158499
513,0.006445602071960099
514,0.038981805493101485
515,0.0015521635635502573
516,-0.01863832370784646
517,0.0005208065606405743
518,0.007590271929014625
519,0.021679832221642048
520,0.001085411078707299
521,0.01781346848911225
522,0.018211946817902502
523,-0.019104500949050918
524,0.0098517716526616
525,-0.0050758381189764945
526,-0.029091550229177865
527,-0.00693065952084948
528,0.014996578969228125
529,0.01426337487568996
530,0.006128886123536237
531,-0.0212077850482415
532,-0.010407599709703397
533,0.019084981784494026
534,0.00135316211586467
535,-0.014467793915559413
536,0.002708395574048561
537,0.01917343320033127
538,-0.017481857158960667
539,0.012388986475449393
540,-0.01004086721994124
541,0.0061266178747501066
542,-0.011185212233801867
543,0.008487054267594996
544,-0.008538757774080974
545,0.007807520764082643
546,-0.008363179426996492
547,0.006387200713192875
548,0.012564175955557477
549,0.028041926877212964
550,-0.023742203724648747
551,0.030189704801820705
552,-0.02331862523324124
553,-0.007052079297098834
554,-0.003381519322043447
555,0.0019930759950281818
556,0.010671821960076322
557,-0.01900531926005533
558,-2.0724920805736957e-05
559,-0.030825293760319283
560,0.01530049417519419
561,0.002746040300373176
562,0.022921217637521307
563,-0.021018102619134615
564,0.019457765909286495
565,-0.0002965784404899141
566,-0.00954038111258848
567,-0.011834210555006774
568,0.02343815692668194
569,-0.012812214582987869
570,-0.004760180013323567
571,-0.03406979195732596
572,0.0038257293451484653
573,0.013935016058232552
574,0.0068121295013319205
575,0.01946907800296871
576,0.0029357608777089705
577,-0.010100764385633232
578,0.00012358549659441387
579,-0.014699073619682035
580,0.0075178346083599745
581,-0.005293293884119588
582,0.02665983361111146
583,0.0075911374707666734
584,-0.008506662502794193
585,-0.006699775309112255
586,-0.016353508436113495
587,-0.014641353226209408
588,-0.0029714682251349434
589,-0.035195548017220246
590,0.021386886590389453
591,-0.029972536816736506
592,0.0009284200382673191
593,0.008453114305932763
594,0.0012142762706952581
595,-0.02372299438428993
596,0.02268351953896275
597,-0.02360238568130535
598,-0.024230607264212112
599,0.0017838903903328873
600,0.017930782059776496
601,-0.0032609488366901473
602,-0.01201895129124575
603,0.01782566466014912
604,0.027061473010766557
605,0.010005714669781618
606,-0.007965965896886584
607,0.02181174395877128
608,0.01644597042352136
609,-0.014474300413723551
610,-0.012068484459230144
611,0.0030862848333816917
612,0.008032036282451083
613,0.007139922495042805
614,0.0008185866962071575
615,-0.01026576765940046
616,-0.003264187686839226
617,0.027909756025179755
618,0.02061585456854309
619,-0.013982042452515664
620,-0.0076847950509204566
621,-0.01869789807906752
622,0.007597341817075609
623,-4.92862841815489e-05
624,0.002819303262902917
625,-0.019588593525377007
626,-2.7610064320948702e-05
627,-0.008699560868080214
628,-0.008539674331300873
629,0.020048917538307398
630,-0.029189629184160237
631,-0.010308977604139957
632,0.00649723234713151
633,-0.017801596640841022
634,-0.001044818030003336
635,-0.009415734726728187
636,0.006821505898076952
637,0.007664853763024837
638,-0.01233326235150567
639,-0.005417648267622033
640,0.0004822163730078266
641,-0.0373890327268418
642,-0.003096825867277997
643,0.04255006846699416
644,0.0008100167597451247
645,-0.009138637782442505
646,-0.004454373871506823
647,-0.0015180369113222403
648,-0.022081515679786445
649,-0.011245707132860217
650,-0.005805720043835949
651,0.001269079377116844
652,0.0072933584192769185
653,0.00694305678396101
654,-0.01919420415389972
655,0.007545075195018125
656,0.03685464967324714
657,-0.009876713769872314
658,-0.024790707443929305
659,0.03655615040691895
660,0.04762040636617049
661,0.033228665160488724
662,-0.02430163621974646
663,0.005277244305880835
664,0.005510352965478749
665,0.04655217840438808
666,-0.001144185879175863
667,-0.014528229623175681
668,0.00560608062139667
669,0.026466456163297458
670,-0.010648349625015263
671,-0.010074436334902237
672,0.0025907968241882795
673,-0.01128524943499265
674,0.01305200482508928
675,-0.009074408570816428
676,-0.021045253668247832
677,0.01785235138512875
678,-0.013901612943151398
679,-0.01968443670017328
680,0.0072242158872874995
681,-0.005541949549568659
682,-0.006126132635086767
683,-0.006892585191113132
684,-0.0021881425974566993
685,-0.009651162668109725
686,0.02827856265608597
687,-0.00013233649401911407
688,0.02964740409225919
689,-0.01733328157734093
690,0.03419548558186847
691,0.0017801913214896548
692,-0.0011181626932249555
693,0.037027745278240154
694,-0.007537764486342247
695,-0.01169499044384803
696,-0.0074939973434893226
697,0.003816917512904361
698,-0.005955894317125732
699,0.007866869195644721
700,-0.026998080222747856
701,0.0057155548122995725
702,-0.011627421948542382
703,0.022225041727769845
704,0.002282076883702855
705,0.0005993172461102869
706,0.003308798893290499
707,0.002270433423747331
708,-0.01017890294928503
709,-0.0011685476745262324
710,-0.019327192136548876
711,0.0034904979516183765
712,0.006674737527372132
713,0.009893205061342947
714,0.023650057167152072
715,0.00876851139579693
716,-0.003371344882515448
717,0.012064275669782631
718,0.006112882503647388
719,0.00996062191387348
720,-0.0005264907948431263
721,0.013302799938488041
722,-0.010438804076036035
723,0.008962231870790038
724,0.00015160753471410437
725,0.007225374887500857
726,0.005090289544733784
727,0.017412976483313525
728,-0.014386798109583099
729,-0.030770108384105765
730,-0.012922084923686628
731,-0.015809268582675062
732,-0.025105058532412627
733,0.003907788045714344
734,0.008022680560657136
735,-0.002857293844624742
736,-0.004072399629034162
737,-0.00636855597676711
738,-6.002687972239684e-05
739,0.007239174202162246
740,0.009131083009955132
741,0.012466358313415027
742,-0.0036789742765207523
743,-0.001317788983026702
744,0.02804057348940492
745,-0.0028953423383332177
746,-0.02359819100221039
747,0.0049620923059097155
748,0.019977621457250017
749,0.02182708828941249
750,-9.354962526608723e-05
751,-0.0010532125537873194
752,-0.02057027533664124
753,0.0024292257487268376
754,-0.010106010149841471
755,0.018638288216286103
756,-0.012105261311106896
757,0.025025836593298045
758,-0.028383247164007197
759,-0.0026944791874747853
760,-0.012810079369893979
761,0.016078413224223764
762,0.0001889330163102887
763,-0.01542148161100465
764,0.001965450218265552
765,-0.011443094395736209
766,0.0009998889308362457
767,0.00792990643061442
768,-0.009518510607318675
769,-0.0343609114613308
770,0.015520535008468173
771,0.01183306994223221
772,0.01786648816849512
773,0.015142577731082962
774,-0.012406137011608642
775,0.02464819811374297
776,0.00898810675369277
777,-0.018596483406330244
778,0.004192819854043961
779,0.0018720633152884414
780,-0.0011620428333050103
781,-0.011726862222295686
782,-0.010936618602023662
783,0.02461770759879478
784,0.004823203728156145
785,-0.01871197233586752
786,0.02234622762137417
787,-0.007304763957712623
788,0.020529719902089516
789,0.013979722334423572
790,-0.002148985466910003
791,-0.011606170635696467
792,-0.025224352838886133
793,0.0061822674510467746
794,-0.018019471523932684
795,0.001261616193284798
796,0.007755350276827722
797,-0.021693351946344475
798,0.009851781619335087
799,-0.003587429320444646
800,-0.0031796027470275545
801,-0.0017392480795971332
802,0.009610354963041967
803,0.0021852282207994733
804,-0.0014418704236474067
805,0.04071546127366754
806,0.026914351262822045
807,-0.025772351887845213
808,-0.008360457052100312
809,0.003068973617350812
810,0.0022111043330199642
811,0.008782469424730932
812,0.012463407490487244
813,0.012291047402261723
814,-0.000517308635930469
815,0.0043029282935733715
816,0.025338555761422743
817,0.02463699534143915
818,0.004156545208381601
819,0.012680386751658279
820,-0.0236405745279904
821,0.005499324387135074
822,-0.027616589052415708
823,-0.008782058613231447
824,0.00246432910191019
825,-0.015238135736432401
826,0.005741218172589324
827,0.012995006775425866
828,0.0056052809970033035
829,-0.02222680695262147
830,-0.003240272798280208
831,0.0007362610676535652
832,-0.006690685572301902
833,0.013482156805450396
834,-0.009423708843185219
835,0.007822792052332384
836,-0.02542134368541782
837,0.02682829124588304
838,-0.013034073490399312
839,-0.017463328059533434
840,-0.007439126574309229
841,0.021661506207303338
842,-0.010546834400102512
843,-0.0013835435449756073
844,0.01870316176850695
845,-0.008817042367355477
846,0.01969839590450695
847,0.00594629210716402
848,-0.012650083244007404
849,-0.009292252932109224
850,0.001371065009571515
851,-0.018007696733831957
852,0.021241787299382198
853,0.020425473327270627
854,-0.0006032201697132589
855,0.020554537790266725
856,0.012771025490535548
857,0.02511787620197814
858,0.02101989695813633
859,0.04511070054073674
860,-0.016221208607369975
861,0.009591399600235473
862,0.005822488937606618
863,0.0006152446888694207
864,-0.03429323049265287
865,-0.012876609836310116
866,0.008550668136982464
867,-0.015668592601009168
868,0.002672625618663993
869,0.009619119686869126
870,-0.012676839081225078
871,-0.014814477451691621
872,-0.0033301007182503506
873,0.012121821378302533
874,-0.018632307067889098
875,0.01015119348879523
876,0.0033620906948583773
877,0.009138376795837067
878,0.0037762843720703376
879,0.0031195753532573534
880,-0.03664621911564425
881,-0.009587153630252643
882,-0.03001925540985695
883,-0.024207075917680232
884,0.005344205372703303
885,-0.011426814601550705
886,-0.024908520922915844
887,0.013071889890292399
888,0.02229475523152402
889,0.0050410285881441474
890,0.02551851606733413
891,-0.0019947679995379053
892,0.009945212806243608
893,0.022099159068286856
894,-0.011469680828923634
895,0.011164445665481804
896,0.000463804932488765
897,0.013678105413639674
898,-0.02563708931028419
899,0.0013386808071218503
900,-0.013365818215100744
901,0.011257091936728525
902,0.0023054636510559945
903,0.01223293096998912
904,0.0012723272417869413
905,0.01853880268555952
906,0.01917510062225758
907,0.004741611267681911
908,-0.011976618986732301
909,-0.011295908167463509
910,-0.0005294326879710098
911,-0.03846335315811478
912,-0.017416220266689098
913,-0.01679838443455839
914,-0.004980844164877096
915,0.006378058785130314
916,-0.010334891283049985
917,-0.013318528409618224
918,-0.008051198629157152
919,0.017661446296617145
920,0.02465914267859115
921,0.003672427248167187
922,-0.009474137167751029
923,-0.021069007119846717
924,0.008933977956021577
925,-0.01020016275680613
926,-0.019020898018952237
927,-0.03301064262680531
928,-0.006264771270315106
929,-0.013447057514417549
930,-0.0034686641487557957
931,-0.008472990129523073
932,0.01805645289693092
933,-0.0032823407330596632
934,0.010645986629147064
935,-0.02006459733305932
936,0.013846462118248581
937,-0.02063193367506222
938,-0.019612940591956174
939,0.03632715275546716
940,0.014437325208500384
941,0.0008837437123574432
942,0.010264011806862872
943,-0.03355873375475438
944,0.016244329795747303
945,-0.021297971421470385
946,0.014099534382253198
947,0.009260194705421387
948,0.0025177241700486963
949,0.0029989962879404253
950,-0.0011428310576695466
951,0.012605502831126936
952,0.01482986462527025
953,-0.01408368554114181
954,3.726999140196696e-06
955,0.0250444106909411
956,0.018853363781640597
957,0.005228037775575123
958,-0.02086179387071263
959,-0.034087718539067446
960,-0.016823501449458544
961,0.014505633794283046
962,-0.03482673795618385
963,0.005777642808458605
964,-0.025258881356240437
965,-0.012516116949366385
966,-0.005280547873851682
967,-0.013359223538907616
968,0.0197762861476225
969,0.011042107457925887
970,0.00039617213113118943
971,-0.004065333010855432
972,-0.008442364761487742
973,-0.006694620279693364
974,0.024628642184254312
975,-0.0017801979071631058
976,-0.013349193851381225
977,-0.0019446980144348647
978,0.0043102502790961505
979,-0.0022695615843897343
980,-0.009423771592113384
981,-0.00375617931889749
982,0.025624247552527013
983,-0.002881761978605568
984,-0.0013494523805950287
985,-0.019683943515523383
986,-0.025444121924115604
987,0.006353183501324189
988,0.019080597770265273
989,-0.00035266723320726
990,-0.006878256157959783
991,-0.012448988328028321
992,0.026051552808560974
993,-0.020918867251344064
994,-0.012738684674818868
995,0.012125231224257016
996,-0.002712870057325678
997,0.005751043711352599
998,0.017168931671281307
999,-0.0003795307547139748
1000,-0.020564328559774636
1001,0.03196812317270292
1002,0.00302256032000936
1003,-0.021109271271215424
1004,0.023227654424204047
1005,0.019471461963360692
1006,-0.009164488517559799
1007,0.014362971327726681
1008,-0.017477369107217866
1009,0.010597025820350714
1010,0.006777060559056247
1011,-0.001347221761549
1012,0.029743974573971377
1013,0.013010627008482212
1014,-0.013892023394644903
1015,-0.009348835002213063
1016,0.028077221104162886
1017,0.0073440167762031106
1018,0.023749092855759768
1019,-0.003015181594286598
1020,0.00671353410651343
1021,0.010671890944996543
1022,-0.0029407991848212633
1023,-0.004900539074773391
1024,0.006914297933670488
1025,-0.0023823033317046383
1026,0.0165440601016964
1027,-0.020583590298824728
1028,-0.0011719210432992178
1029,0.02015236853940139
1030,0.008402388543820472
1031,0.014283984948039397
1032,0.0008999064622392527
1033,-0.006589873982612682
1034,0.00979040386287422
1035,0.04643765903568209
1036,-0.015571595428782614
1037,-0.024949797999140877
1038,-0.024525325772963513
1039,-0.0005763986572653312
1040,0.0015694114398150383
1041,-0.0188027079667904
1042,0.023295706133446004
1043,-0.005807129378605835
1044,-0.01676358471432371
1045,0.014286532954462805
1046,0.006475595189234351
1047,-0.0036526734219083368
1048,0.018510376554471852
1049,-0.006513912653856813
1050,-0.0007429088467177936
1051,0.002313142036826088
1052,-0.023267362332780817
1053,0.018036001324729156
1054,-0.02069157986174408
1055,-0.02372374155645396
1056,-0.0021741418440752724
1057,0.014574167209069788
1058,0.015309390685921187
1059,-0.012011792516597675
1060,-0.006522613022578061
1061,-0.0075922767504754685
1062,0.0023507490907210826
1063,0.0017119643180565358
1064,-0.008789379196652014
1065,0.012021142958002162
1066,0.00194650883207248
1067,0.012495847671561311
1068,0.0006925493813039196
1069,-0.0029487827624643526
1070,0.005257262546191743
1071,0.006360043488945699
1072,-0.004885017053697371
1073,0.012508165816180972
1074,0.008407462306531777
1075,-0.013024075334047702
1076,0.00817930847646875
1077,0.006087870173531407
1078,0.002066064179759186
1079,-0.026124813029305693
1080,0.01697382276437387
1081,0.008656014415056479
1082,-0.01034969236550387
1083,-0.02735681156026437
1084,-0.025738136554984026
1085,0.010529167779023574
1086,-0.034044423209645513
1087,0.018144199954667206
1088,0.013704646537398668
1089,-0.03484478679294678
1090,0.023332388235691504
1091,0.004085589055010441
1092,0.00422143788896201
1093,0.013633673226636889
1094,0.014530988900802955
1095,0.013579009158579458
1096,0.009502934325120282
1097,0.0016064148006971202
1098,0.01241825118031814
1099,0.03609812218803499
1100,-0.00045442829351627356
1101,0.02721563783673253
1102,0.014262368951031057
1103,-0.02363574715246508
1104,-0.0029023817968011345
1105,-0.022795538025629503
1106,0.019751743767243646
1107,0.01567964465210081
1108,-0.012508580356290322
1109,0.017409029529058317
1110,-0.03702258825369187
1111,0.021493097415699047
1112,-0.002960660604186205
1113,0.0033238734967564465
1114,-0.021144344676156113
1115,-0.017447284712237776
1116,0.026348614671217963
1117,0.006684646880382061
1118,0.009230445437704349
1119,0.010256222863396891
1120,-0.008691988346561597
1121,0.0060704762790888545
1122,0.014612104002438508
1123,-0.011618061445331618
1124,-0.001469039999489552
1125,-0.009535908913000934
1126,-0.009955731281868996
1127,0.007429602616547237
1128,0.0071988762401840045
1129,0.013160677930534659
1130,-0.021144093447350243
1131,0.006275929719874229
1132,-0.02358566187357436
1133,0.0025174461155972327
1134,-0.03835007561361059
1135,-0.0011105415115765238
1136,-0.009969150118645631
1137,0.024268038893195953
1138,0.024903630402205446
1139,0.024693205403774954
1140,0.019261586693875454
1141,0.0223635212191009
1142,-0.001459817721842227
1143,0.01741581256910174
1144,-0.029194183328966394
1145,0.017245214031300193
1146,0.006326272652496412
1147,0.02227075435913073
1148,0.02186441716479748
1149,0.018571165317428973
1150,0.006895276872596279
1151,0.0028017197609249145
1152,-0.0187192840556063
1153,0.0050300457682743716
1154,-0.01654583517532271
1155,0.030299149177627216
1156,0.0009780155913945432
1157,-0.010489544612042212
1158,0.005684617856934748
1159,0.005003641247623536
1160,0.005805609944870671
1161,-0.008409920969206564
1162,0.0023882566103827774
1163,-0.012102507182926492
1164,-0.010419001908999914
1165,-0.024415420819976053
1166,0.01103691146894814
1167,-0.019524118800667623
1168,-0.027011990009414233
1169,-0.011183759623681455
1170,-0.02713584805321745
1171,0.024213185041517704
1172,-0.011897976682845646
1173,0.01890314752993305
1174,-0.012589156048574801
1175,-0.008852498213026139
1176,0.016626953346347673
1177,-0.01699993500442154
1178,-0.00579371426169506
1179,-0.021929976981988175
1180,-0.012994929506461417
1181,-0.0070669883086764695
